Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
61PLC,LWSE4329C72600N1,CABLE FIBER RIBBON NA 432CT SP,,OSP,CBL-F,|LWSE4329C72600N1,20000,0,20000,2.494746,49894.92,FL000476,DNSRC,MASTER REEL,AFL,LWSE4329C72600N1D
61PLC,LWSE4329C72600N1,CABLE FIBER RIBBON NA 432CT SP,,OSP,CBL-F,|LWSE4329C72600N1,20000,0,20000,2.494746,49894.92,FL000479,DNSRC,MASTER REEL,AFL,LWSE4329C72600N1D
61PLC,LWSE4329C72600N1,CABLE FIBER RIBBON NA 432CT SP,,OSP,CBL-F,|LWSE4329C72600N1,20000,0,20000,2.494746,49894.92,FL000485,DNSRC,MASTER REEL,AFL,LWSE4329C72600N1D
61PLC,RCD1JKT24HB432E3,CABLE FIBER RIBBON NA 432CT SI,,OSP,CBL-F,|RCD1JKT24HB432E3,17964,0,17964,1.913012,34365.35,FL000048,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-24-HB-432-E3
61PLC,RD0096FSN01TFP1,CABLE FIBER RIBBON 96F DUCT LI,,OSP,CBL-F,|RD0096FSN01TFP1,3083,0,3083,0.621348,1915.62,FL000669,DNSRC,MASTER REEL,STERLITE,RD0096FSN01TFP1US
61PLC,RD0096FSN01TFP1,CABLE FIBER RIBBON 96F DUCT LI,,OSP,CBL-F,|RD0096FSN01TFP1,3904,0,3904,0.621348,2425.74,FL000581,DNSRC,MASTER REEL,STERLITE,RD0096FSN01TFP1US
61PLC,RD0096FSN01TFP1,CABLE FIBER RIBBON 96F DUCT LI,,OSP,CBL-F,|RD0096FSN01TFP1,17080,0,17080,0.621348,10612.62,FL000628,DNSRC,MASTER REEL,STERLITE,RD0096FSN01TFP1US
61PLC,RD0096FSN01TFP1,CABLE FIBER RIBBON 96F DUCT LI,,OSP,CBL-F,|RD0096FSN01TFP1,19842,0,19842,0.621348,12328.79,FL000627,DNSRC,MASTER REEL,STERLITE,RD0096FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,1916,0,1916,0.829822,1589.94,FL000538,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,5900,0,5900,0.829822,4895.95,FL000523,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,19642,0,19642,0.829822,16299.36,FL000617,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,19803,0,19803,0.829822,16432.97,FL000620,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,19882,0,19882,0.829822,16498.52,FL000522,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,19891,0,19891,0.829822,16505.99,FL000521,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,19947,0,19947,0.829822,16552.46,FL000519,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,20121,0,20121,0.829822,16696.85,FL000524,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,20158,0,20158,0.829822,16727.55,FL000619,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,20187,0,20187,0.829822,16751.62,FL000543,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61PLC,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,18588,0,18588,0.428671,7968.14,FL000248,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61PLC,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,39856,0,39856,0.428671,17085.11,FL000294,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61PLC,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,3626,0,3626,0.295232,1070.51,FL000126,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
61PLC,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,27722,0,27722,0.295232,8184.42,FL000145,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
61PLC,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,34618,0,34618,0.295232,10220.34,FL000045,DNSRC,,CORNING,048EC4-14100D53
61PLC,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,41044,0,41044,0.295232,12117.5,FL000130,DNSRC,,CORNING,048EC4-14100D53
61PLC,048EV4-44100D53,CABLE FIBER RIBBON 48 NA RPX C,,OSP,CBL-F,|048EV4-44100D53,2600,0,2600,0.422,1097.2,A97451001,,,CORNING,048EV4-44100D53
61PLC,096EC4-14100D53,CABLE FIBER RIBBON NA 96CT,,OSP,CBL-F,|096EC4-14100D53,1638,0,1638,0.581714,952.85,FL000253,DNSRC,MASTER REEL,CORNING,096EC4-14100D53
61PLC,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,7400,0,7400,0.63294,4683.76,FL000716,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
61PLC,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,21306,0,21306,0.63294,13485.42,FL000727,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
61PLC,096ZC4-14700S53,CABLE FIBER ROCKETRIBBON 96 NA,,OSP,CBL-F,|096ZC4-14700S53,40374,0,40374,0.63294,25554.32,FL000714,DNSRC,MASTER REEL,CORNING,096ZC4-14700S53
61PLC,144EC4-14100D53,C/T FEDH1JKT12HB144 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,26664,0,26664,0.730254,19471.49,FL000455,DNSRC,MASTER REEL,CORNING,144EC4-14100D53
61PLC,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,20259,0,20259,1.467272,29725.46,FL000696,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
61PLC,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,20259,0,20259,1.467272,29725.46,FL000724,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
61POR,CCA305,POLE 30/5 CCA SOUTHERN PINE,,OSP,POLE,|CCA305,19,0,19,167.7848,3187.91,POLEYARD,,,KOPPERS,CCA305
61POR,110255A,POLE 25/5 SOUTHERN PINE PENTA,,OSP,POLE,|110255A,13,0,13,143.354745,1863.61,POLEYARD,,,COX INDUSTRIES,25/5
61POR,110355A,POLE 35/5 SOUTHERN PINE PENTA,,OSP,POLE,|110355A,17,0,17,210.414,3577.04,POLEYARD,,,COX INDUSTRIES,35/5
61RTA,RCD1JKT12HB096E3,CABLE FIBER RIBBON NA 96CT C/T,,OSP,CBL-F,|RCD1JKT12HB096E3,20778,0,20778,0.560295,11641.81,FL000035,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-12-HB-096-E3
61RTA,RD0288FSN04TFP1,CABLE FIBER RIBBON 288F DUCT L,,OSP,CBL-F,|RD0288FSN04TFP1,18286,0,18286,1.428424,26120.16,FL000464,DNSRC,MASTER REEL,STERLITE,RD0288FSN04TFP1US
61RTA,RD0288FSN04TFP1,CABLE FIBER RIBBON 288F DUCT L,,OSP,CBL-F,|RD0288FSN04TFP1,20043,0,20043,1.428424,28629.9,FL000417,DNSRC,MASTER REEL,STERLITE,RD0288FSN04TFP1US
61RTA,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,34002,0,34002,0.421048,14316.47,FL000389,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61RTA,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,2239,0,2239,1.398174,3130.51,FL00251,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
61RTA,288ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 2,,OSP,CBL-F,|288ZV4-14700S53,2405,0,2405,1.398174,3362.61,FL000349,DNSRC,MASTER REEL,CORNING,288ZV4-14700S53
61RTA,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,9743,0,9743,1.940956,18910.73,FL000171,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
61SPE,CCA305,POLE 30/5 CCA SOUTHERN PINE,,OSP,POLE,|CCA305,40,0,40,176.6716,7066.86,61SPE,,,KOPPERS,CCA305
61SPE,FPS-G2LPP1AJJ,SPLITTER MODULE SC/APC UNIVERS,,OSP,SPLTR,|FPS-G2LPP1AJJ,1,0,1,268.4025,268.4,1,,,COMMSCOPE,FPS-G2LPP1AJJ
61SPE,110303A,POLE 30/3 SOUTHERN PINE PENTA,,OSP,POLE,|110303A,9,0,9,147.413333,1326.72,POLEYARD,,,COX INDUSTRIES,30/3
61SPE,110255A,POLE 25/5 SOUTHERN PINE PENTA,,OSP,POLE,|110255A,13,0,13,140.769498,1830,POLEYARD,,,COX INDUSTRIES,25/5
61SPE,110355A,POLE 35/5 SOUTHERN PINE PENTA,,OSP,POLE,|110355A,15,0,15,230.893043,3463.4,POLEYARD,,,COX INDUSTRIES,35/5
61SPE,110454A,C/T 454CCASYP POLE 45/4 SOUTHE,,OSP,POLE,|110454A,1,0,1,280,280,POLEYARD,,,COX INDUSTRIES,45/4
61SPE,280489A,CABLE COPPER PE89 900/24,,OSP,CBL-C,|280489A,1342,0,1342,13.950764,18721.93,R242392002,,,PRYSMIAN,7525876
61SPE,RCD1JKT24HB432E3,CABLE FIBER RIBBON NA 432CT SI,,OSP,CBL-F,|RCD1JKT24HB432E3,12330,0,12330,1.901839,23449.67,FL000105,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-24-HB-432-E3
61SPE,RD0288FSN04TFP1,CABLE FIBER RIBBON 288F DUCT L,,OSP,CBL-F,|RD0288FSN04TFP1,7966,0,7966,1.428424,11378.83,FL000462,DNSRC,MASTER REEL,STERLITE,RD0288FSN04TFP1US
61SPE,RD0288FSN04TFP1,CABLE FIBER RIBBON 288F DUCT L,,OSP,CBL-F,|RD0288FSN04TFP1,19960,0,19960,1.428424,28511.34,FL000465,DNSRC,MASTER REEL,STERLITE,RD0288FSN04TFP1US
61SPE,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,8352,0,8352,0.429102,3583.86,FL000235,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61SPE,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,39166,0,39166,0.429102,16806.21,FL000237,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61SRS,RCD1JKT24HB432E3,CABLE FIBER RIBBON NA 432CT SI,,OSP,CBL-F,|RCD1JKT24HB432E3,5020,0,5020,1.913012,9603.32,FL000098,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-24-HB-432-E3
61SRS,R10723D01,CABLE FIBER RIBBON NA 72CT,,OSP,CBL-F,|R10723D01,1950,0,1950,0.608571,1186.71,A21454001,,,SUPERIOR,R10723D01
61SRS,R10723D01,CABLE FIBER RIBBON NA 72CT,,OSP,CBL-F,|R10723D01,2600,0,2600,0.608571,1582.28,A01394001,,,SUPERIOR,R10723D01
61SRS,096EC4-14100D53,CABLE FIBER RIBBON NA 96CT,,OSP,CBL-F,|096EC4-14100D53,27799,0,27799,0.56083,15590.51,FL000321,DNSRC,MASTER REEL,CORNING,096EC4-14100D53
61SRS,F3H-1G432UE,CABINET FDH GEN3E UNIV 48/432,,OSP,CABIN,|F3H-1G432UE,1,0,1,2010.72,2010.72,1,,,COMMSCOPE,F3H-1G432UE
61SRS,R14323D01,C/T 432ZV4-14700S53 CABLE FIBE,,OSP,CBL-F,|R14323D01,4626,0,4626,1.936826,8959.76,FL000168,DNSRC,MASTER REEL,SUPERIOR,R14323D01
61SRS,432EV4-14100D53,C/T 432ZV4-14700S53 CABLE FIBE,,OSP,CBL-F,|432EV4-14100D53,27261,0,27261,1.757528,47911.97,FL000121,DNSRC,MASTER REEL,CORNING,432EV4-14100D53
61SRS,RCD1JKT24HB432E3,CABLE FIBER RIBBON NA 432CT SI,,OSP,CBL-F,|RCD1JKT24HB432E3,5170,0,5170,1.913012,9890.27,FL000104,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-24-HB-432-E3
61SRS,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,41002,0,41002,0.295504,12116.26,FL000133,DNSRC,MASTER REEL,CORNING,048EC4-14100D53
61SRS,110255A,POLE 25/5 SOUTHERN PINE PENTA,,OSP,POLE,|110255A,33,0,33,99,3267,POLEYARD,,,COX INDUSTRIES,25/5
61SRS,110355A,POLE 35/5 SOUTHERN PINE PENTA,,OSP,POLE,|110355A,11,0,11,220.593563,2426.53,POLEYARD,,,COX INDUSTRIES,35/5
61SRS,87200981A,CABLE COPPER PE89 1800/24 MOQ,,OSP,CBL-C,|87200981A,406,0,406,23.207,9422.04,A30776001,,,PRYSMIAN,7526999
61SRS,110405A,POLE 40/5 SOUTHERN PINE PENTA,,OSP,POLE,|110405A,39,0,39,276.06,10766.34,POLEYARD,,,COX INDUSTRIES,40/5
61TAV,FPS-G2MPP1CJJ,SPLITTER UNIVERSAL 1X16 SC/APC,,OSP,SPLTR,|FPS-G2MPP1CJJ,1,0,1,454.019,454.02,1,,,COMMSCOPE,FPS-G2MPP1CJJ
61TAV,OCM-F1X4169A9FV,SPLITTER MODULE CASS SPL 1X16,,OSP,SPLTR,|OCM-F1X4169A9FV,11,0,11,577.26,6349.86,1,,,COMMSCOPE,OCM-F1X4169A9FV
61TAV,UMB1CC6CZ6C22116,MODULE SPLITTER DUAL 1X16 GEN3,,OSP,MODULE,|UMB1CC6CZ6C22116,7,0,7,802.2405,5615.68,1,,,CORNING,UMB1CC6CZ6C22116
61TAV,048EC4-14100D53,C/T 048ZC4-14700S53   CABLE FI,,OSP,CBL-F,|048EC4-14100D53,300,0,300,0.33,99,R10483D01,,,CORNING,048EC4-14100D53
61TAV,255DCOISYP,POLE 25/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|255DCOISYP,10,0,10,216.969,2169.69,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,255DCOISYP
61TAV,305DCOISYP,POLE 30/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|305DCOISYP,22,0,22,310.817419,6837.98,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,305DCOISYP
61TAV,355DCOISYP,POLE 35/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|355DCOISYP,15,0,15,383.535334,5753.03,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,355DCOISYP
61TAV,CCA305,POLE 30/5 CCA SOUTHERN PINE,,OSP,POLE,|CCA305,6,0,6,161.056471,966.34,POLEYARD,,,KOPPERS,CCA305
61TAV,CCA355,POLE 35/5 CCA-CE SOUTHERN PINE,,OSP,POLE,|CCA355,9,0,9,179.18,1612.62,POLEYARD,,,KOPPERS,CCA355
61TAV,FPS-MPP1CJJ,SPLITTER FDH MODULE 1X16 GEN3E,,OSP,SPLTR,|FPS-MPP1CJJ,31,0,31,615.135949,19069.21,1,,,COMMSCOPE,FPS-MPP1CJJ
61TAV,110255A,POLE 25/5 SOUTHERN PINE PENTA,,OSP,POLE,|110255A,1,0,1,143.344167,143.34,POLEYARD,,,COX INDUSTRIES,25/5
61TAV,110355A,POLE 35/5 SOUTHERN PINE PENTA,,OSP,POLE,|110355A,20,0,20,202.433446,4048.67,POLEYARD,,,COX INDUSTRIES,35/5
61TAV,110402A,C/T CCA402 POLE 40/2 SOUTHERN,,OSP,POLE,|110402A,6,0,6,335.54375,2013.26,POLEYARD,,,COX INDUSTRIES,40/2
61TAV,110452A,C/T 452CCA-CESYP POLE 45/2 SOU,,OSP,POLE,|110452A,9,0,9,401.999231,3617.99,POLEYARD,,,COX INDUSTRIES,GTE45/2SP CN
61TAV,110552A,C/T 552CCASYP POLE 55/2 SOUTHE,,OSP,POLE,|110552A,3,0,3,740.63675,2221.91,POLEYARD,,,COX INDUSTRIES,GTE55/2SP CN
61TAV,288EV4-14100D53,CABLE FIBER RIBBON NA 288CT,,OSP,CBL-F,|288EV4-14100D53,4694,0,4694,1.316747,6180.81,A32460001,,,CORNING,288EV4-14100D53
61TAV,RCD1JKT24HB288E3,CABLE FIBER RIBBON NA 288CT SI,,OSP,CBL-F,|RCD1JKT24HB288E3,1270,0,1270,1.343348,1706.05,FL000059,DNSRC,MASTER REEL,PRYSMIAN,RCD1JKT-24-HB-288-E3
61TAV,RD0144FSN01TFP1,CABLE FIBER RIBBON 144F DUCT L,,OSP,CBL-F,|RD0144FSN01TFP1,7888,0,7888,0.838742,6616,FL000430,DNSRC,MASTER REEL,STERLITE,RD0144FSN01TFP1US
61TAV,RD0288FSN04TFP1,CABLE FIBER RIBBON 288F DUCT L,,OSP,CBL-F,|RD0288FSN04TFP1,19754,0,19754,1.428424,28217.09,FL000442,DNSRC,MASTER REEL,STERLITE,RD0288FSN04TFP1US
61TAV,288EV4-14100D53,CABLE FIBER RIBBON NA 288CT,,OSP,CBL-F,|288EV4-14100D53,13510,0,13510,1.316747,17789.25,FL000039,DNSRC,MASTER REEL,CORNING,288EV4-14100D53
61TMP,1AF14373AD,POWER SUPPLY FMPS WITH HEATER,,NETWORK,POWER,|1AF14373AD,2,0,2,645,1290,1,,,ALCATEL-LUCENT NORTH AMERICA,1AF14373AD
61TMP,FPS-MPP1AJJ,SPLITTER 1X32 GEN3E,,NETWORK,SPLTR,|FPS-MPP1AJJ,16,0,16,872.41184,13958.59,1,,,COMMSCOPE,FPS-MPP1AJJ
61TMP,110303A,POLE 30/3 SOUTHERN PINE PENTA,,OSP,POLE,|110303A,4,0,4,256.643646,1026.57,POLEYARD,,,COX INDUSTRIES,30/3
61TMP,110402A,C/T CCA402 POLE 40/2 SOUTHERN,,OSP,POLE,|110402A,5,0,5,335.54375,1677.72,POLEYARD,,,COX INDUSTRIES,40/2
61TMP,110405A,POLE 40/5 SOUTHERN PINE PENTA,,OSP,POLE,|110405A,14,0,14,262.458333,3674.42,POLEYARD,,,COX INDUSTRIES,40/5
61TMP,110502A,C/T 502CCA-CESYP POLE 50/2 SOU,,OSP,POLE,|110502A,1,0,1,507.5875,507.59,POLEYARD,,,COX INDUSTRIES,50/2 SP PENTA
61TMP,288EV4-14100D53,CABLE FIBER RIBBON NA 288CT,,OSP,CBL-F,|288EV4-14100D53,1525,0,1525,1.47,2241.75,AB01Z7001,,,CORNING,288EV4-14100D53
61TMP,288EV4-14100D53,CABLE FIBER RIBBON NA 288CT,,OSP,CBL-F,|288EV4-14100D53,3300,0,3300,1.47,4851,A32599003,,,CORNING,288EV4-14100D53
61TMP,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,1026,0,1026,0.429903,441.08,FL000298,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61TMP,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,4774,0,4774,0.429903,2052.36,FL000209,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61TMP,R10483D01,C/T 048EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10483D01,5475,0,5475,0.429903,2353.72,FL000204,DNSRC,MASTER REEL,SUPERIOR,R10483D01
61TMP,096EC4-14100D53,CABLE FIBER RIBBON NA 96CT,,OSP,CBL-F,|096EC4-14100D53,5436,0,5436,0.572031,3109.56,FL000279,DNSRC,MASTER REEL,CORNING,096EC4-14100D53
61TMP,144EC4-14100D53,C/T FEDH1JKT12HB144 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,1300,0,1300,0.723417,940.44,FL000371,DNSRC,MASTER REEL,CORNING,144EC4-14100D53
61TMP,144EC4-14100D53,C/T FEDH1JKT12HB144 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,8446,0,8446,0.723417,6109.98,FL000358,DNSRC,MASTER REEL,CORNING,144EC4-14100D53
61TMP,144EC4-14100D53,C/T FEDH1JKT12HB144 CABLE FIBE,,OSP,CBL-F,|144EC4-14100D53,40764,0,40764,0.723417,29489.37,FL000375,DNSRC,MASTER REEL,CORNING,144EC4-14100D53
61TMP,432ZV4-14700S53,CABLE FIBER ROCKET RIBBON NA 4,,OSP,CBL-F,|432ZV4-14700S53,3114,0,3114,1.909094,5944.92,FL000281,DNSRC,MASTER REEL,CORNING,432ZV4-14700S53
61TMP,280480A,CABLE COPPER PE89100/24,,OSP,CBL-C,|280480A,548,0,548,2.466748,1351.78,A57446001,,,PRYSMIAN,7525819
61TMP,FPS-G2LPP1AJJ,SPLITTER MODULE SC/APC UNIVERS,,OSP,SPLTR,|FPS-G2LPP1AJJ,3,0,3,273.210071,819.63,1,,,COMMSCOPE,FPS-G2LPP1AJJ
61TMP,FPS-G2MPP1CJJ,SPLITTER UNIVERSAL 1X16 SC/APC,,OSP,SPLTR,|FPS-G2MPP1CJJ,4,0,4,371.5195,1486.08,1,,,COMMSCOPE,FPS-G2MPP1CJJ
61TMP,FPS-MPP4AJJ,SPLITTER 1X32 FDH3000 126,,OSP,SPLTR,|FPS-MPP4AJJ,4,0,4,881.05,3524.2,1,,,COMMSCOPE,FPS-MPP4AJJ
61TMP,OCM-F1X4169A9FV,SPLITTER MODULE CASS SPL 1X16,,OSP,SPLTR,|OCM-F1X4169A9FV,2,0,2,577.26,1154.52,1,,,COMMSCOPE,OCM-F1X4169A9FV
61TMP,R10963D01,C/T 096EC4-14100D53 CABLE FIBE,,OSP,CBL-F,|R10963D01,230,0,230,0.615,141.45,A41479001,,,SUPERIOR,R10963D01
61TMP,UMB1CC6CZ6C21132,SPLITTER MODULE 1X32 GEN3 144/,,OSP,SPLTR,|UMB1CC6CZ6C21132,3,0,3,767.147111,2301.44,1,,,CORNING,UMB1CC6CZ6C21132
61TMP,VS10A10300025,STUB CABLE 10A1 300/24 25FT,,OSP,CABLE,|VS10A10300025,2,0,2,715,1430,1,,,INNOV8 SOLUTIONS,VS10A10300025
61TMP,110403A,C/T 403CCA-CESYP POLE 40/3 SOU,,OSP,POLE,|110403A,23,0,23,604.469697,13902.8,POLEYARD,,,COX INDUSTRIES,40/3
61TMP,110404A,C/T CCA404 POLE 40/4 SOUTHERN,,OSP,POLE,|110404A,2,0,2,319.275,638.55,POLEYARD,,,COX INDUSTRIES,40/4
61TMP,280425A,CABLE COPPER PE89 25/24,,OSP,CBL-C,|280425A,2136,0,2136,0.857986,1832.66,A18693001,,,PRYSMIAN,7525785
61TMP,280450A,CABLE COPPER PE89 50/24,,OSP,CBL-C,|280450A,129,0,129,1.710326,220.63,B18693001,,,PRYSMIAN,7525793
61TMP,255DCOISYP,POLE 25/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|255DCOISYP,7,0,7,216.969,1518.78,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,255DCOISYP
61TMP,305DCOISYP,POLE 30/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|305DCOISYP,20,0,20,306.87083,6137.42,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,305DCOISYP
61TMP,355DCOISYP,POLE 35/5 DCOI SOUTHERN YELLOW,,OSP,POLE,|355DCOISYP,14,0,14,383.534667,5369.49,POLEYARD,,,A MEREDITH SCHNEIDER CO LLC,355DCOISYP
61TPA,B08HW17P8H,CELLULAR BACKUP DEVICE BULK (R,,CPE,ROUTR,|B08HW17P8H,1740,32,1708,223.935797,389648.29,1,,,EERO LLC,B08HW17P8H
61TPA,562-512013-01,C/T LPWC515PCC138 CORD OUTDOOR,,CPE,CORD,|562-512013-01,490,1,489,16.045494,7862.29,1,,,QUALTEK ELECTRONICS CORP,51203-01
61TPA,ME12010,FOA-NET STD ROUTER PRO 7 BULK,,CPE,ROUTR,|ME12010,12090,0,12090,101.175,1223205.75,1,,,EERO LLC,ME12010
61TPA,C220011,ADAPTER POWER 27W USB-C FOR EE,,CPE,RG,|C220011,70656,576,70080,8.743272,617764.63,1,,,EERO LLC,C220011
61TPA,GS108-400NAS,SWITCH ETHERNET GS108 8 PORT M,,CPE,SWCH,|GS108-400NAS,781,0,781,33.235586,25956.99,1,,,NETGEAR,GS108-400NAS
61TPA,N010011,EERO 6 BULK DUAL-BAND MESH WIF,,CPE,RG,|N010011,700,0,700,87.287862,61101.5,1,,,EERO LLC,N010011
61TPA,S012011,ROUTER PRO 6E BULK TRI-BAND WI,,CPE,RG,|S012011,38244,636,37608,99.226722,3794826.76,1,,,EERO LLC,S012011
61TPA,253906178,EXTENDER TWX206E FAST 399 TRI-,,CPE,EXTND,|253906178,4732,30,4702,111.113489,525789.03,1,,,SAGEM,253906178
61TPA,ASBPB1025016,POWER BLOCK 4 OUTLET WALL BLAC,,CPE,HSI,|ASBPB1025016,2976,192,2784,2.456161,7309.54,1,,,HOLLAND,ASBPB1025016
61TPA,ASBPS1025015,POWER STRIP 4 OUTLET W/ANGL PL,,CPE,HSI,|ASBPS1025015,5811,100,5711,7.516351,43677.52,1,,,HOLLAND,ASBPS1025015
61TPA,T012011,ROUTER MDU POE 6,,CPE,RG,|T012011,3636,0,3636,125.525,456408.9,1,,,EERO LLC,T012011
61TPA,253961799,ROUTER FAST 5290 V2 FIBER WRLS,,CPE,RG,|253961799,1988,217,1771,161.277351,320619.37,1,,,SAGEM,253961799
61TPA,ASB271023893-20,CABLE HDMI ELITE IRC HIGH SPEE,,CPE,CABLE,|ASB271023893-20,228,0,228,6.766588,1542.78,1,,,HOLLAND,ASB271023893-20
61TPA,C120011,ADAPTER POWER 15W TYPE A FOR E,,CPE,RG,|C120011,21120,0,21120,7.089099,149721.77,1,,,EERO LLC,C120011
61TPA,C312011,ADAPTER POWER 45W FOR EERO MAX,,CPE,RG,|C312011,7015,144,6871,11.601639,81385.5,1,,,EERO LLC,C312011
61TPA,V012011,ROUTER EERO MAX7,,CPE,RG,|V012011,6939,0,6939,201.307451,1396872.4,1,,,EERO LLC,V012011
61TPA,254040792,ROUTER FAST5380D COPPER CR22 F,,CPE,RG,|254040792,3312,0,3312,81.7,270590.4,1,,,SAGEM,254040792
