"Co","Whse","ItemCode","ItemDescription","DisplayDescription","CommodityCode","CommodityClass","ItemCode","OHQty","AllocQty","AvailQty","WAC","ExtWAC","Loc1","Loc2","Loc3","Manufacturer","MfrPartNumber"
"  037","42TPA","144EC4-14100D53","C/T FEDH1JKT12HB144 CABLE FIBE","","OSP","CBL-F","|144EC4-14100D53",3476.0000,.0000,3476.0000,.792689,2755.39,"OH000998","DNSRC","MASTER REEL","CORNING","144EC4-14100D53"
"  037","42TPA","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",12680.0000,.0000,12680.0000,.745081,9447.63,"OH000897","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","42TPI","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",886.0000,.0000,886.0000,2.429772,2152.78,"CT002762","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","42TPI","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",12413.0000,.0000,12413.0000,2.429772,30160.76,"OH003275","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","42TPI","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",16332.0000,.0000,16332.0000,2.429772,39683.04,"CT002864","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","42TPI","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",21769.0000,.0000,21769.0000,2.429772,52893.71,"CT003204","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","42TPI","288ZV4-14700S53","CABLE FIBER ROCKET RIBBON NA 2","","OSP","CBL-F","|288ZV4-14700S53",2986.0000,.0000,2986.0000,1.423050,4249.23,"OH003117","DNSRC","MASTER REEL","CORNING","288ZV4-14700S53"
"  037","42TPI","288ZV4-14700S53","CABLE FIBER ROCKET RIBBON NA 2","","OSP","CBL-F","|288ZV4-14700S53",6460.0000,.0000,6460.0000,1.423050,9192.90,"OH003104","DNSRC","MASTER REEL","CORNING","288ZV4-14700S53"
"  037","42TPI","288ZV4-14700S53","CABLE FIBER ROCKET RIBBON NA 2","","OSP","CBL-F","|288ZV4-14700S53",7950.0000,.0000,7950.0000,1.423050,11313.25,"OH003105","DNSRC","MASTER REEL","CORNING","288ZV4-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",7084.0000,.0000,7084.0000,1.667456,11812.26,"OH003296","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",13916.0000,.0000,13916.0000,1.667456,23204.32,"OH003373","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",20429.0000,.0000,20429.0000,1.667456,34064.46,"OH003390","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","432ZV5-14700S53","CABLE FIBER ROCKETRIBBON 432 A","","OSP","CBL-F","|432ZV5-14700S53",20866.0000,.0000,20866.0000,2.318469,48377.17,"OH003306","DNSRC","MASTER REEL","CORNING","432ZV5-14700S53"
"  037","42TPI","FEDH1A1J12HB096","CABLE FIBER LOOSE TUBE ARMORED","","OSP","CBL-F","|FEDH1A1J12HB096",34000.0000,.0000,34000.0000,.760748,25865.43,"OH002223","DNSRC","MASTER REEL","PRYSMIAN","FEDH1A1J12HB096"
"  037","42TPI","FEDH1A1J12HB096","CABLE FIBER LOOSE TUBE ARMORED","","OSP","CBL-F","|FEDH1A1J12HB096",34000.0000,.0000,34000.0000,.760748,25865.43,"OH002274","DNSRC","MASTER REEL","PRYSMIAN","FEDH1A1J12HB096"
"  037","42TPI","FEDH1A1J12HB096","CABLE FIBER LOOSE TUBE ARMORED","","OSP","CBL-F","|FEDH1A1J12HB096",34000.0000,.0000,34000.0000,.760748,25865.43,"OH002275","DNSRC","MASTER REEL","PRYSMIAN","FEDH1A1J12HB096"
"  037","42TPI","FEDH1A1J12HB096","CABLE FIBER LOOSE TUBE ARMORED","","OSP","CBL-F","|FEDH1A1J12HB096",34000.0000,.0000,34000.0000,.760748,25865.43,"OH002312","DNSRC","MASTER REEL","PRYSMIAN","FEDH1A1J12HB096"
"  037","42TPI","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",4876.0000,.0000,4876.0000,2.429772,11847.57,"CT002967","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","42TPI","RCF1JKT12B1144E1","CABLE FIBER 144 FLEXRIBBON NON","","OSP","CBL-F","|RCF1JKT12B1144E1",1896.0000,.0000,1896.0000,.828000,1569.89,"OH001083","DNSRC","MASTER REEL","PRYSMIAN","RCF1JKT-12-B1-144-E1"
"  037","42TPI","RD0096FSN01TFP1","CABLE FIBER RIBBON 96F DUCT LI","","OSP","CBL-F","|RD0096FSN01TFP1",1168.0000,.0000,1168.0000,.584103,682.23,"OH001844","DNSRC","MASTER REEL","STERLITE","RD0096FSN01TFP1US"
"  037","42TPI","RD0096FSN01TFP1","CABLE FIBER RIBBON 96F DUCT LI","","OSP","CBL-F","|RD0096FSN01TFP1",1840.0000,.0000,1840.0000,.584103,1074.75,"OH001843","DNSRC","MASTER REEL","STERLITE","RD0096FSN01TFP1US"
"  037","42TPI","RD0096FSN01TFP1","CABLE FIBER RIBBON 96F DUCT LI","","OSP","CBL-F","|RD0096FSN01TFP1",2360.0000,.0000,2360.0000,.584103,1378.48,"OH001846","DNSRC","MASTER REEL","STERLITE","RD0096FSN01TFP1US"
"  037","42TPI","RD0144FSN01TFP1","CABLE FIBER RIBBON 144F DUCT L","","OSP","CBL-F","|RD0144FSN01TFP1",3371.0000,.0000,3371.0000,.774846,2612.01,"OH001635","DNSRC","MASTER REEL","STERLITE","RD0144FSN01TFP1US"
"  037","42TPI","RD0144FSN01TFP1","CABLE FIBER RIBBON 144F DUCT L","","OSP","CBL-F","|RD0144FSN01TFP1",12101.0000,.0000,12101.0000,.774846,9376.41,"OH002293","DNSRC","MASTER REEL","STERLITE","RD0144FSN01TFP1US"
"  037","42TPI","RD0432FSN04TFP1","CABLE FIBER RIBBON 432F DUCT L","","OSP","CBL-F","|RD0432FSN04TFP1",19761.0000,.0000,19761.0000,2.004800,39616.85,"OH002021","DNSRC","MASTER REEL","STERLITE","RD0432FSN04TFP1US"
"  037","42TPI","R10483D01","C/T 048EC4-14100D53 CABLE FIBE","","OSP","CBL-F","|R10483D01",22422.0000,.0000,22422.0000,.371021,8319.03,"OH000229","DNSRC","MASTER REEL","SUPERIOR","R10483D01"
"  037","42TPI","R20483DS1","C/T 048EC5-14100D53 CABLE FIBE","","OSP","CBL-F","|R20483DS1",40118.0000,.0000,40118.0000,.533303,21395.05,"OH001614","DNSRC","MASTER REEL","SUPERIOR","R20483DS1"
"  037","42TPI","048EC4-14100D53","CABLE FIBER RIBBON NA 48","","OSP","CBL-F","|048EC4-14100D53",14268.0000,.0000,14268.0000,.349910,4992.52,"OH002273","DNSRC","MASTER REEL","CORNING","048EC4-14100D53"
"  037","42TPI","048EC4-14100D53","CABLE FIBER RIBBON NA 48","","OSP","CBL-F","|048EC4-14100D53",32918.0000,.0000,32918.0000,.349910,11518.34,"OH002271","DNSRC","MASTER REEL","CORNING","048EC4-14100D53"
"  037","42TPI","048EC4-14100D53","CABLE FIBER RIBBON NA 48","","OSP","CBL-F","|048EC4-14100D53",36966.0000,.0000,36966.0000,.349910,12934.77,"OH002272","DNSRC","MASTER REEL","CORNING","048EC4-14100D53"
"  037","42TPI","048EC5-14100D53","CABLE FIBER RIBBON ARMOR 48CT","","OSP","CBL-F","|048EC5-14100D53",13230.0000,.0000,13230.0000,.424074,5610.50,"OH001818","DNSRC","MASTER REEL","CORNING","048EC5-14100D53"
"  037","42TPI","048EC5-14100D53","CABLE FIBER RIBBON ARMOR 48CT","","OSP","CBL-F","|048EC5-14100D53",40518.0000,.0000,40518.0000,.424074,17182.63,"OH001820","DNSRC","MASTER REEL","CORNING","048EC5-14100D53"
"  037","42TPI","048EC5-14100D53","CABLE FIBER RIBBON ARMOR 48CT","","OSP","CBL-F","|048EC5-14100D53",40616.0000,.0000,40616.0000,.424074,17224.19,"OH002320","DNSRC","MASTER REEL","CORNING","048EC5-14100D53"
"  037","42TPI","048EC5-14100D53","CABLE FIBER RIBBON ARMOR 48CT","","OSP","CBL-F","|048EC5-14100D53",40618.0000,.0000,40618.0000,.424074,17225.04,"OH001819","DNSRC","MASTER REEL","CORNING","048EC5-14100D53"
"  037","42TPI","048EC5-14100D53","CABLE FIBER RIBBON ARMOR 48CT","","OSP","CBL-F","|048EC5-14100D53",40618.0000,.0000,40618.0000,.424074,17225.04,"OH002321","DNSRC","MASTER REEL","CORNING","048EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",1033.0000,.0000,1033.0000,.622750,643.30,"OH000430","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",2204.0000,.0000,2204.0000,.622750,1372.54,"OH001337","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",12667.0000,.0000,12667.0000,.622750,7888.37,"OH002247","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",25184.0000,.0000,25184.0000,.622750,15683.34,"OH001401","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",35464.0000,.0000,35464.0000,.622750,22085.21,"OH002004","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",40818.0000,.0000,40818.0000,.622750,25419.41,"OH000128","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",40908.0000,.0000,40908.0000,.622750,25475.46,"OH002006","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","42TPI","096ZV4-44100D53","CABLE FIBER RIBBON 96 NA RPX C","","OSP","CBL-F","|096ZV4-44100D53",40484.0000,.0000,40484.0000,.650200,26322.70,"OH001392","DNSRC","MASTER REEL","CORNING","096ZV4-44100D53"
"  037","42TPI","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",1122.0000,.0000,1122.0000,.773046,867.36,"OH002077","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","42TPI","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",40618.0000,.0000,40618.0000,.773046,31399.58,"OH002717","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","42TPI","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",40782.0000,.0000,40782.0000,.773046,31526.36,"OH002231","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","42TPI","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",40928.0000,.0000,40928.0000,.773046,31639.23,"OH002230","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",1812.0000,.0000,1812.0000,.887419,1608.00,"OH002330","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",4382.0000,.0000,4382.0000,.887419,3888.67,"OH002325","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",12120.0000,.0000,12120.0000,.887419,10755.52,"OH002262","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",21922.0000,.0000,21922.0000,.887419,19454.00,"OH001697","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",32976.0000,.0000,32976.0000,.887419,29263.53,"OH001696","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","144ZV4-44100D53","CABLE FIBER RIBBON 144 NA RPX","","OSP","CBL-F","|144ZV4-44100D53",37842.0000,.0000,37842.0000,.887419,33581.71,"OH001695","DNSRC","MASTER REEL","CORNING","144ZV4-44100D53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",1636.0000,.0000,1636.0000,1.667456,2727.96,"OH002582","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",1734.0000,.0000,1734.0000,1.667456,2891.37,"OH002600","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",4128.0000,.0000,4128.0000,1.667456,6883.26,"OH002857","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",6494.0000,.0000,6494.0000,1.667456,10828.46,"OH002858","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TPI","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",8768.0000,.0000,8768.0000,1.667456,14620.25,"OH002680","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","42TRO","403DCOISYP","POLE 40/3 DCOI SOUTHERN YELLOW","","OSP","POLE","|403DCOISYP",7.0000,.0000,7.0000,490.900000,3436.30,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","403DCOISYP"
"  037","42TRO","110453A","C/T 453CCA-CESYP POLE 45/3 SOU","","OSP","POLE","|110453A",3.0000,.0000,3.0000,367.830000,1103.49,"POLEYARD","","","COX INDUSTRIES","45/3"
"  037","42TRO","110352A","POLE 35/2 SOUTHERN PINE PENTA","","OSP","POLE","|110352A",2.0000,.0000,2.0000,227.860000,455.72,"POLEYARD","","","COX INDUSTRIES","GTE35/2SP CN"
"  037","42TRO","110452A","C/T 452CCA-CESYP POLE 45/2 SOU","","OSP","POLE","|110452A",5.0000,.0000,5.0000,350.240000,1751.20,"POLEYARD","","","COX INDUSTRIES","GTE45/2SP CN"
"  037","42TRO","305DCOISYP","POLE 30/5 DCOI SOUTHERN YELLOW","","OSP","POLE","|305DCOISYP",1.0000,.0000,1.0000,283.582692,283.58,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","305DCOISYP"
"  037","42TRO","354DCOISYP","POLE 35/4 DCOI SOUTHERN YELLOW","","OSP","POLE","|354DCOISYP",20.0000,.0000,20.0000,384.265833,7685.32,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","354DCOISYP"
"  037","42WIL","305DCOISYP","POLE 30/5 DCOI SOUTHERN YELLOW","","OSP","POLE","|305DCOISYP",28.0000,.0000,28.0000,247.063732,6917.78,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","305DCOISYP"
"  037","42WIL","354DCOISYP","POLE 35/4 DCOI SOUTHERN YELLOW","","OSP","POLE","|354DCOISYP",16.0000,.0000,16.0000,416.993852,6671.90,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","354DCOISYP"
"  037","42WIL","403DCOISYP","POLE 40/3 DCOI SOUTHERN YELLOW","","OSP","POLE","|403DCOISYP",10.0000,.0000,10.0000,622.747000,6227.47,"POLEYARD","","","A MEREDITH SCHNEIDER CO LLC","403DCOISYP"
"  037","42WIL","110503A","POLE 50/3 SOUTHERN PINE PENTA","","OSP","POLE","|110503A",2.0000,.0000,2.0000,401.000000,802.00,"POLEYARD","","","COX INDUSTRIES","50/3 SP"
"  037","42WIL","110453A","C/T 453CCA-CESYP POLE 45/3 SOU","","OSP","POLE","|110453A",19.0000,.0000,19.0000,441.932941,8396.73,"POLEYARD","","","COX INDUSTRIES","45/3"
"  037","46CAS","RCF1JKT12B1096E1","C/T 096EC4-14100D53 CABLE FIBE","","OSP","CBL-F","|RCF1JKT12B1096E1",5580.0000,.0000,5580.0000,.684637,3820.27,"CT000576","DNSRC","MASTER REEL","PRYSMIAN","RCF1JKT-12-B1-096-E1"
"  037","46CAS","RCF1JKT12B1096E1","C/T 096EC4-14100D53 CABLE FIBE","","OSP","CBL-F","|RCF1JKT12B1096E1",11270.0000,.0000,11270.0000,.684637,7715.86,"CT001361","DNSRC","MASTER REEL","PRYSMIAN","RCF1JKT-12-B1-096-E1"
"  037","46CAS","048ZC4-14700S53","CABLE FIBER ROCKETRIBBON 48 NA","","OSP","CBL-F","|048ZC4-14700S53",40410.0000,.0000,40410.0000,.349910,14139.86,"OH003502","DNSRC","MASTER REEL","CORNING","048ZC4-14700S53"
"  037","46CAS","144ZC4-14700S53","CABLE FIBER ROCKETRIBBON 144 N","","OSP","CBL-F","|144ZC4-14700S53",40000.0000,.0000,40000.0000,.800140,32005.60,"OH003557","DNSRC","MASTER REEL","CORNING","144ZC4-14700S53"
"  037","46CAS","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",16726.0000,.0000,16726.0000,1.453095,24304.47,"OH002455","DNSRC","MASTER REEL","AFL","LWSE2889C72400N1D"
"  037","46CAS","RD0144FSN01TFP1","CABLE FIBER RIBBON 144F DUCT L","","OSP","CBL-F","|RD0144FSN01TFP1",4243.0000,.0000,4243.0000,.787704,3342.23,"CT002500","DNSRC","MASTER REEL","STERLITE","RD0144FSN01TFP1US"
"  037","46CAS","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",866.0000,.0000,866.0000,.615000,532.59,"OH001889","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
"  037","46CAS","RD0096FSN01TFP1","CABLE FIBER RIBBON 96F DUCT LI","","OSP","CBL-F","|RD0096FSN01TFP1",676.0000,.0000,676.0000,.637940,431.25,"OH002892","DNSRC","MASTER REEL","STERLITE","RD0096FSN01TFP1US"
"  037","46CAS","144EC4-14100D53","C/T FEDH1JKT12HB144 CABLE FIBE","","OSP","CBL-F","|144EC4-14100D53",30710.0000,.0000,30710.0000,.771737,23700.04,"OH003230","DNSRC","MASTER REEL","CORNING","144EC4-14100D53"
"  037","46CAS","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",40640.0000,.0000,40640.0000,.681753,27706.44,"OH000763","DNSRC","MASTER REEL","CORNING","144EC5-14100D53"
"  037","46CAS","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",1690.0000,.0000,1690.0000,1.516299,2562.55,"OH002138","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","46CAS","LWSE2889C72400N1","CABLE FIBER RIBBON NA 288CT SP","","OSP","CBL-F","|LWSE2889C72400N1",1450.0000,.0000,1450.0000,1.453095,2106.99,"OH001102","DNSRC","MASTER REEL","AFL","LWSE2889C72400N1D"
"  037","46CAS","048EV4-44100D53","CABLE FIBER RIBBON 48 NA RPX C","","OSP","CBL-F","|048EV4-44100D53",10930.0000,.0000,10930.0000,.388437,4245.62,"OH001067","DNSRC","MASTER REEL","CORNING","048EV4-44100D53"
"  037","46CAS","096EC4-14100D53","CABLE FIBER RIBBON NA 96CT","","OSP","CBL-F","|096EC4-14100D53",714.0000,.0000,714.0000,.575205,410.70,"OH000900","DNSRC","MASTER REEL","CORNING","096EC4-14100D53"
"  037","46CAS","096ZV4-44100D53","CABLE FIBER RIBBON 96 NA RPX C","","OSP","CBL-F","|096ZV4-44100D53",391.0000,.0000,391.0000,.650200,254.23,"OH001062","DNSRC","MASTER REEL","CORNING","096ZV4-44100D53"
"  037","46CAS","432EV5-14100D53","CABLE FIBER RIBBON ARMOR 432CT","","OSP","CBL-F","|432EV5-14100D53",1512.0000,.0000,1512.0000,2.107699,3186.84,"OH001106","DNSRC","MASTER REEL","CORNING","432EV5-14100D53"
"  037","46CAS","432EV5-14100D53","CABLE FIBER RIBBON ARMOR 432CT","","OSP","CBL-F","|432EV5-14100D53",15692.0000,.0000,15692.0000,2.107699,33074.01,"OH001073","DNSRC","MASTER REEL","CORNING","432EV5-14100D53"
"  037","46DEK","280482A","CABLE COPPER PE89 200/24","","OSP","CBL-C","|280482A",350.0000,.0000,350.0000,6.369169,2229.21,"A90127001","","","PRYSMIAN","7525835"
"  037","46DEK","R21443DS1","C/T 144EC5-14100D53 CABLE FIBE","","OSP","CBL-F","|R21443DS1",15000.0000,.0000,15000.0000,1.060000,15900.00,"A71397004","","","SUPERIOR","R21443DS1"
"  037","46DEK","00727","COVER MANHOLE AND FRAME 30 X 6","","OSP","VAULT","|00727",4.0000,.0000,4.0000,1470.583245,5882.33,"1","","","NEENAH","R-1750-C1"
"  037","46DEK","144EC5-14100D53","C/T D-144-LA-8WF12NS CABLE FIB","","OSP","CBL-F","|144EC5-14100D53",5000.0000,.0000,5000.0000,.909000,4545.00,"A65038001","","","CORNING","144EC5-14100D53"
"  037","46DEK","305DCOIRP","POLE 30/5 DCOI RED PINE","","OSP","POLE","|305DCOIRP",26.0000,.0000,26.0000,309.891667,8057.18,"POLEYARD","","","STELLA JONES CORP","305DCOIRP"
"  037","46DEK","355DCOIRP","POLE 35/5 DCOI RED PINE","","OSP","POLE","|355DCOIRP",10.0000,.0000,10.0000,405.441000,4054.41,"POLEYARD","","","STELLA JONES CORP","355DCOIRP"
"  037","46DEK","110354A","POLE 35/4 SOUTHERN PINE PENTA","","OSP","POLE","|110354A",8.0000,.0000,8.0000,344.773420,2758.19,"POLEYARD","","","COX INDUSTRIES","35/4"
"  037","46DEK","110404A","C/T CCA404 POLE 40/4 SOUTHERN","","OSP","POLE","|110404A",8.0000,.0000,8.0000,490.649629,3925.20,"POLEYARD","","","COX INDUSTRIES","40/4"
"  037","46EDE","RD0144FSN01TFP1","CABLE FIBER RIBBON 144F DUCT L","","OSP","CBL-F","|RD0144FSN01TFP1",19960.0000,.0000,19960.0000,.789627,15760.95,"CT001390","DNSRC","MASTER REEL","STERLITE","RD0144FSN01TFP1US"
"  037","46EDE","048ZC4-14700S53","CABLE FIBER ROCKETRIBBON 48 NA","","OSP","CBL-F","|048ZC4-14700S53",39958.0000,.0000,39958.0000,.349910,13981.70,"OH003477","DNSRC","MASTER REEL","CORNING","048ZC4-14700S53"
"  037","46EDE","048ZC4-14700S53","CABLE FIBER ROCKETRIBBON 48 NA","","OSP","CBL-F","|048ZC4-14700S53",40364.0000,.0000,40364.0000,.349910,14123.77,"OH003471","DNSRC","MASTER REEL","CORNING","048ZC4-14700S53"
"  037","46EDE","096ZC4-14700S53","CABLE FIBER ROCKETRIBBON 96 NA","","OSP","CBL-F","|096ZC4-14700S53",26706.0000,.0000,26706.0000,.632939,16903.27,"OH003398","DNSRC","MASTER REEL","CORNING","096ZC4-14700S53"
"  037","46EDE","144ZC4-14700S53","CABLE FIBER ROCKETRIBBON 144 N","","OSP","CBL-F","|144ZC4-14700S53",40282.0000,.0000,40282.0000,.800140,32231.24,"OH003536","DNSRC","MASTER REEL","CORNING","144ZC4-14700S53"
"  037","46EDE","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",20259.0000,.0000,20259.0000,1.668619,33804.55,"OH003440","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","46EDE","288ZV5-14700S53","CABLE FIBER ROCKET RIBBON 288","","OSP","CBL-F","|288ZV5-14700S53",20462.0000,.0000,20462.0000,1.668619,34143.28,"OH003379","DNSRC","MASTER REEL","CORNING","288ZV5-14700S53"
"  037","46EDE","432EV5-14100D53","CABLE FIBER RIBBON ARMOR 432CT","","OSP","CBL-F","|432EV5-14100D53",9096.0000,.0000,9096.0000,2.307306,20987.26,"OH002621","DNSRC","MASTER REEL","CORNING","432EV5-14100D53"
"  037","46EDE","432EV5-14100D53","CABLE FIBER RIBBON ARMOR 432CT","","OSP","CBL-F","|432EV5-14100D53",15060.0000,.0000,15060.0000,2.307306,34748.03,"OH002608","DNSRC","MASTER REEL","CORNING","432EV5-14100D53"
"  037","46EDE","432ZV5-14700S53","CABLE FIBER ROCKETRIBBON 432 A","","OSP","CBL-F","|432ZV5-14700S53",20364.0000,.0000,20364.0000,2.318469,47213.30,"OH003309","DNSRC","MASTER REEL","CORNING","432ZV5-14700S53"
"  037","46EDE","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",6426.0000,.0000,6426.0000,2.428045,15602.62,"CT002965","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","46EDE","LWSE4329C72600N1","CABLE FIBER RIBBON NA 432CT SP","","OSP","CBL-F","|LWSE4329C72600N1",14610.0000,.0000,14610.0000,2.428045,35473.74,"CT002969","DNSRC","MASTER REEL","AFL","LWSE4329C72600N1D"
"  037","46EDE","RD0048FSN01TFP1","CABLE FIBER RIBBON 48F DUCT LI","","OSP","CBL-F","|RD0048FSN01TFP1",6220.0000,.0000,6220.0000,.433002,2693.27,"OH002846","DNSRC","MASTER REEL","STERLITE","RD0048FSN01TFP1US"
"  037","46EDE","RD0096FSN01TFP1","CABLE FIBER RIBBON 96F DUCT LI","","OSP","CBL-F","|RD0096FSN01TFP1",20115.0000,.0000,20115.0000,.614109,12352.80,"OH002879","DNSRC","MASTER REEL","STERLITE","RD0096FSN01TFP1US"
"  037","46EDE","R20963DS1","C/T 096EC5-14100D53 CABLE FIBE","","OSP","CBL-F","|R20963DS1",474.0000,.0000,474.0000,.871000,412.85,"A66506001","","","SUPERIOR","R20963DS1"
"  037","46EDE","096EC5-14100D53","CABLE FIBER RIBBON ARMOR 96CT","","OSP","CBL-F","|096EC5-14100D53",3014.0000,.0000,3014.0000,.740000,2230.36,"OH002737","DNSRC","MASTER REEL","CORNING","096EC5-14100D53"
